site,zone,mean_pct_cover,species_definition,mean_depth,mean_gorg_density,Reef_Type,mean_giantkelp_density_m2,mean_Relief_index,mean_Relief_SD,mean_Substrate_index,mean_Substrate_SD,mean_chl_mg_m3,mean_sst_C,dist_200m_bath,mean_Latitude,mean_Longitude
IV_REEF_W,OUTER,9.9875,Leptogorgia chilensis,12.799999999999999,1.6666666666666667,Natural Reef,0.18921568627451,0.0020625,0.0112253313766734,3.61875,0.722972110069703,6.95369873335552,16.6149350649351,5016.24915419243,34.404733,-119.876283
IV_REEF_W,OUTER,9.9875,Muricea californica,12.330769230769231,16.28205128205128,Natural Reef,0.18921568627451,0.0020625,0.0112253313766734,3.61875,0.722972110069703,6.95369873335552,16.6149350649351,5016.24915419243,34.404733,-119.876283
NAPLES_CEN,INNER,14.58125,Leptogorgia chilensis,9.649999999999999,2.5,Natural Reef,0.806113707165109,0.26475,0.430694145334849,3.989625,0.0412342348482696,4.44141611935018,16.6942105263158,4643.70977310108,34.42185,-119.9515
NAPLES_CEN,INNER,14.58125,Muricea californica,10.5,4.166666666666667,Natural Reef,0.806113707165109,0.26475,0.430694145334849,3.989625,0.0412342348482696,4.44141611935018,16.6942105263158,4643.70977310108,34.42185,-119.9515
NAPLES_CEN,OUTER,13.99375,Leptogorgia chilensis,14.875,5.972222222222222,Natural Reef,0.20632183908046,0.102,0.185401253929509,3.5739375,0.658326530817484,4.44141611935018,16.6942105263158,4643.70977310108,34.42185,-119.9515
NAPLES_CEN,OUTER,13.99375,Muricea californica,14.971428571428572,7.738095238095238,Natural Reef,0.20632183908046,0.102,0.185401253929509,3.5739375,0.658326530817484,4.44141611935018,16.6942105263158,4643.70977310108,34.42185,-119.9515
NAPLES_E,INNER,14.38125,Leptogorgia chilensis,13.1875,2.291666666666667,Natural Reef,0.122916666666667,0.1791875,0.227069630896695,3.4709375,0.717163734314276,4.44141611935018,16.6942105263158,4807.90325745337,34.423333,-119.951017
NAPLES_E,INNER,14.38125,Muricea californica,13.35,5.416666666666667,Natural Reef,0.122916666666667,0.1791875,0.227069630896695,3.4709375,0.717163734314276,4.44141611935018,16.6942105263158,4807.90325745337,34.423333,-119.951017
NAPLES_E,OUTER,11.26875,Leptogorgia chilensis,13.633333333333333,3.888888888888889,Natural Reef,0.0796296296296296,0.2291875,0.29579742854405,3.60575,0.643847633684709,4.44141611935018,16.6942105263158,4807.90325745337,34.423333,-119.951017
NAPLES_E,OUTER,11.26875,Muricea californica,13.94,3,Natural Reef,0.0796296296296296,0.2291875,0.29579742854405,3.60575,0.643847633684709,4.44141611935018,16.6942105263158,4807.90325745337,34.423333,-119.951017
NAPLES_W,INNER,14.793750000000001,Leptogorgia chilensis,11.536363636363637,6.363636363636363,Natural Reef,0.28407960199005,0.1520625,0.292220271482044,3.9058125,0.316681554932685,4.44141611935018,16.6942105263158,4920.7576399841,34.424633,-119.955317
NAPLES_W,INNER,14.793750000000001,Muricea californica,11.46,11.666666666666666,Natural Reef,0.28407960199005,0.1520625,0.292220271482044,3.9058125,0.316681554932685,4.44141611935018,16.6942105263158,4920.7576399841,34.424633,-119.955317
NAPLES_W,INNER,14.793750000000001,Muricea fruticosa,11.3,1.6666666666666667,Natural Reef,0.28407960199005,0.1520625,0.292220271482044,3.9058125,0.316681554932685,4.44141611935018,16.6942105263158,4920.7576399841,34.424633,-119.955317
NAPLES_W,OUTER,6.875,Leptogorgia chilensis,13.816666666666666,5.277777777777778,Natural Reef,0.11593567251462,0.03125,0.0812824470792836,3.523,0.721641103203545,4.44141611935018,16.6942105263158,4920.7576399841,34.424633,-119.955317
NAPLES_W,OUTER,6.875,Muricea californica,13.707692307692307,13.58974358974359,Natural Reef,0.11593567251462,0.03125,0.0812824470792836,3.523,0.721641103203545,4.44141611935018,16.6942105263158,4920.7576399841,34.424633,-119.955317
SCI_CAVERN_POINT_E,MID,12.71875,Leptogorgia chilensis,10.442857142857143,6.428571428571429,Natural Reef,0.624202127659575,0.3165,0.471051998531678,3.43575,0.727479488402193,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_E,MID,12.71875,Muricea californica,10.6,4.333333333333334,Natural Reef,0.624202127659575,0.3165,0.471051998531678,3.43575,0.727479488402193,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_E,OUTER,13.53125,Eugorgia rubens,16.2,1.6666666666666667,Natural Reef,0.199092409240924,0.4520625,0.507484620808106,3.375125,0.788968488589181,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_E,OUTER,13.53125,Leptogorgia chilensis,15.325,75.41666666666667,Natural Reef,0.199092409240924,0.4520625,0.507484620808106,3.375125,0.788968488589181,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_E,OUTER,13.53125,Muricea californica,15.58,18.666666666666668,Natural Reef,0.199092409240924,0.4520625,0.507484620808106,3.375125,0.788968488589181,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_E,OUTER,13.53125,Muricea fruticosa,15.3,1.6666666666666667,Natural Reef,0.199092409240924,0.4520625,0.507484620808106,3.375125,0.788968488589181,2.71648284354904,16.7642857142857,4296.82473031146,34.054283,-119.566867
SCI_CAVERN_POINT_W,MID,10,Leptogorgia chilensis,8.4,2,Natural Reef,1.5196455505279,0.2458125,0.403269785943713,3.2963125,0.713459559511488,3.02155620443178,16.7901315789474,4471.07933615913,34.05275,-119.5713
SCI_CAVERN_POINT_W,MID,10,Muricea californica,8.85,4.583333333333333,Natural Reef,1.5196455505279,0.2458125,0.403269785943713,3.2963125,0.713459559511488,3.02155620443178,16.7901315789474,4471.07933615913,34.05275,-119.5713
SCI_CAVERN_POINT_W,OUTER,13.74375,Leptogorgia chilensis,11.9125,12.291666666666666,Natural Reef,0.652058232931727,0.2145,0.344084332992856,2.878875,0.852764621371658,3.02155620443178,16.7901315789474,4471.07933615913,34.05275,-119.5713
SCI_CAVERN_POINT_W,OUTER,13.74375,Muricea californica,11.916666666666666,3.3333333333333335,Natural Reef,0.652058232931727,0.2145,0.344084332992856,2.878875,0.852764621371658,3.02155620443178,16.7901315789474,4471.07933615913,34.05275,-119.5713
SCI_COCHE_POINT_E,MID,47.29375,Leptogorgia chilensis,11.178571428571429,4.523809523809524,Natural Reef,0,0.452,0.497976205400375,3.7225625,0.450233238555762,2.78130814564359,16.6926136363636,5422.82734939726,34.044933,-119.6014
SCI_COCHE_POINT_E,MID,47.29375,Muricea californica,10.5,2.2222222222222223,Natural Reef,0,0.452,0.497976205400375,3.7225625,0.450233238555762,2.78130814564359,16.6926136363636,5422.82734939726,34.044933,-119.6014
SCI_COCHE_POINT_E,OUTER,44.7875,Leptogorgia chilensis,16.96875,148.33333333333334,Natural Reef,0,0.1936875,0.344758062703424,3.249625,0.768930504593197,2.78130814564359,16.6926136363636,5422.82734939726,34.044933,-119.6014
SCI_COCHE_POINT_E,OUTER,44.7875,Muricea californica,17.04,18.333333333333332,Natural Reef,0,0.1936875,0.344758062703424,3.249625,0.768930504593197,2.78130814564359,16.6926136363636,5422.82734939726,34.044933,-119.6014
SCI_COCHE_POINT_E,OUTER,44.7875,Muricea fruticosa,16.8,1.6666666666666667,Natural Reef,0,0.1936875,0.344758062703424,3.249625,0.768930504593197,2.78130814564359,16.6926136363636,5422.82734939726,34.044933,-119.6014
SCI_COCHE_POINT_W,INNER,55.10625,Muricea californica,6.25,1.6666666666666667,Natural Reef,0,0.5831875,0.520431141277762,3.7576875,0.399935980734817,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_COCHE_POINT_W,MID,55.20625,Leptogorgia chilensis,11.4625,6.458333333333333,Natural Reef,0.0104166666666667,0.2854375,0.40834567157299,3.6519375,0.521549360669559,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_COCHE_POINT_W,MID,55.20625,Muricea californica,11.3,1.6666666666666667,Natural Reef,0.0104166666666667,0.2854375,0.40834567157299,3.6519375,0.521549360669559,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_COCHE_POINT_W,OUTER,59.79375,Eugorgia rubens,16.9,4.444444444444445,Natural Reef,0,0.110375,0.214485995443358,3.1474375,0.806017481246349,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_COCHE_POINT_W,OUTER,59.79375,Leptogorgia chilensis,16.8375,175.10416666666666,Natural Reef,0,0.110375,0.214485995443358,3.1474375,0.806017481246349,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_COCHE_POINT_W,OUTER,59.79375,Muricea californica,16.85625,8.229166666666666,Natural Reef,0,0.110375,0.214485995443358,3.1474375,0.806017481246349,3.58804702527212,17.0696202531646,5699.14157909572,34.04265,-119.604
SCI_FORNEY_E,INNER,44.75714285714286,Leptogorgia chilensis,6.7,1.6666666666666667,Natural Reef,0.261274509803922,0.114214285714286,0.25902168266762,3.62392857142857,0.644742552760439,2.65712022690438,15.5729508196721,8156.200089667,34.051483,-119.909667
SCI_FORNEY_E,MID,61.17857142857143,Leptogorgia chilensis,8.442857142857143,5,Natural Reef,0.148611111111111,0.0643571428571429,0.166335311169748,3.59757142857143,0.721610278128646,2.65712022690438,15.5729508196721,8156.200089667,34.051483,-119.909667
SCI_FORNEY_E,MID,61.17857142857143,Muricea californica,8.8,1.6666666666666667,Natural Reef,0.148611111111111,0.0643571428571429,0.166335311169748,3.59757142857143,0.721610278128646,2.65712022690438,15.5729508196721,8156.200089667,34.051483,-119.909667
SCI_FORNEY_E,OUTER,68.81428571428572,Leptogorgia chilensis,14.22857142857143,28.452380952380953,Natural Reef,0.00777777777777778,0.0595714285714286,0.13374466704788401,3.61428571428571,0.76284542645646,2.65712022690438,15.5729508196721,8156.200089667,34.051483,-119.909667
SCI_FORNEY_E,OUTER,68.81428571428572,Muricea californica,14.308333333333334,6.25,Natural Reef,0.00777777777777778,0.0595714285714286,0.13374466704788401,3.61428571428571,0.76284542645646,2.65712022690438,15.5729508196721,8156.200089667,34.051483,-119.909667
SCI_FORNEY_W,INNER,33.81428571428572,Muricea californica,6.4,1.6666666666666667,Natural Reef,0.342610062893082,0.3095,0.395822945938775,3.64514285714286,0.554263537379858,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,MID,56.42857142857143,Leptogorgia chilensis,10,6.666666666666666,Natural Reef,0.105982905982906,0.0260714285714286,0.0971239615838645,3.529,0.695633121506372,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,MID,56.42857142857143,Muricea californica,9.9,10.238095238095237,Natural Reef,0.105982905982906,0.0260714285714286,0.0971239615838645,3.529,0.695633121506372,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,MID,56.42857142857143,Muricea fruticosa,10.4,1.6666666666666667,Natural Reef,0.105982905982906,0.0260714285714286,0.0971239615838645,3.529,0.695633121506372,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,OUTER,65.47142857142858,Leptogorgia chilensis,12.4,8.03030303030303,Natural Reef,0.00238095238095238,0.0285,0.0829783326172869,3.47371428571429,0.808882306125492,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,OUTER,65.47142857142858,Muricea californica,12.3625,4.375,Natural Reef,0.00238095238095238,0.0285,0.0829783326172869,3.47371428571429,0.808882306125492,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_FORNEY_W,OUTER,65.47142857142858,Muricea fruticosa,12.95,1.6666666666666667,Natural Reef,0.00238095238095238,0.0285,0.0829783326172869,3.47371428571429,0.808882306125492,2.37473412070586,15.5,8395.27147524285,34.053883,-119.9182
SCI_GULL_ISLE_E,INNER,12.621428571428572,Muricea fruticosa,6.4,3.3333333333333335,Natural Reef,0.613676470588235,0.109428571428571,0.225024869573225,3.89028571428571,0.316056626368245,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_E,MID,32.614285714285714,Leptogorgia chilensis,10.428571428571429,5,Natural Reef,0.660924006908463,0.05,0.152416104140259,3.52378571428571,0.840320797471795,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_E,MID,32.614285714285714,Muricea californica,10.6,11.666666666666666,Natural Reef,0.660924006908463,0.05,0.152416104140259,3.52378571428571,0.840320797471795,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_E,MID,32.614285714285714,Muricea fruticosa,10.2,8.333333333333334,Natural Reef,0.660924006908463,0.05,0.152416104140259,3.52378571428571,0.840320797471795,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_E,OUTER,23.628571428571426,Leptogorgia chilensis,19.242857142857144,20.11904761904762,Natural Reef,0.304597701149425,1.01421428571429,0.647276813923104,3.88307142857143,0.342498301052461,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_E,OUTER,23.628571428571426,Muricea californica,18.566666666666666,2.5,Natural Reef,0.304597701149425,1.01421428571429,0.647276813923104,3.88307142857143,0.342498301052461,1.87255501237725,16.7798780487805,1012.48279064218,33.946467,-119.823183
SCI_GULL_ISLE_W,INNER,11.428571428571429,Leptogorgia chilensis,7.6,1.6666666666666667,Natural Reef,0.973015873015873,0.445357142857143,0.554425861478377,3.95028571428571,0.156607422446396,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,MID,25.95,Leptogorgia chilensis,10.55,3.75,Natural Reef,1.37903050108932,0.545357142857143,0.539896714940701,3.87842857142857,0.320265363706606,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,MID,25.95,Muricea californica,9.82,3.333333333333333,Natural Reef,1.37903050108932,0.545357142857143,0.539896714940701,3.87842857142857,0.320265363706606,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,MID,25.95,Muricea fruticosa,9.65,1.6666666666666667,Natural Reef,1.37903050108932,0.545357142857143,0.539896714940701,3.87842857142857,0.320265363706606,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,OUTER,41.878571428571426,Leptogorgia chilensis,18.47142857142857,25.11904761904762,Natural Reef,0.317397660818713,0.652357142857143,0.555794760582423,3.86678571428571,0.357568586603347,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,OUTER,41.878571428571426,Muricea californica,18.355555555555554,3.5185185185185186,Natural Reef,0.317397660818713,0.652357142857143,0.555794760582423,3.86678571428571,0.357568586603347,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_GULL_ISLE_W,OUTER,41.878571428571426,Muricea fruticosa,19.3,1.6666666666666667,Natural Reef,0.317397660818713,0.652357142857143,0.555794760582423,3.86678571428571,0.357568586603347,1.87255501237725,16.7798780487805,1004.56955190708,33.948167,-119.82795
SCI_HAZARDS_CEN,INNER,28.75625,Leptogorgia chilensis,5.574999999999999,1.6666666666666667,Artificial Reef,0.0604166666666667,0.6313125,0.627411603497501,3.9979375,0.0112253313766734,3.99647569030703,15.8625,7114.61388120374,34.056583,-119.821167
SCI_HAZARDS_CEN,OUTER,27.7,Leptogorgia chilensis,12.9375,15.625,Artificial Reef,0,0.6249375,0.632748401724299,3.799375,0.471196048243738,3.99647569030703,15.8625,7114.61388120374,34.056583,-119.821167
SCI_HAZARDS_E,INNER,35.40625,Leptogorgia chilensis,5.7,2.2222222222222223,Artificial Reef,0.460077519379845,0.526875,0.590739713178977,3.4548125,0.590158566241571,3.99647569030703,15.8625,7313.97741140275,34.054383,-119.81935
SCI_HAZARDS_E,OUTER,19.58125,Leptogorgia chilensis,11.34375,13.645833333333332,Artificial Reef,0.0107843137254902,0.2539375,0.345037705747212,3.037625,0.855728999133973,3.99647569030703,15.8625,7313.97741140275,34.054383,-119.81935
SCI_HAZARDS_E,OUTER,19.58125,Muricea californica,11.45,2.5,Artificial Reef,0.0107843137254902,0.2539375,0.345037705747212,3.037625,0.855728999133973,3.99647569030703,15.8625,7313.97741140275,34.054383,-119.81935
SCI_HAZARDS_W,INNER,45.41875,Leptogorgia chilensis,5.2,1.6666666666666667,Artificial Reef,0,1.2271875,0.643212271495059,3.9728125,0.0969999415989553,3.99647569030703,15.8625,7043.2351834826,34.0581,-119.824833
SCI_HAZARDS_W,OUTER,43.75,Leptogorgia chilensis,12.55,7.976190476190476,Artificial Reef,0,1.2335,0.469948710007798,3.767125,0.451997605280584,3.99647569030703,15.8625,7043.2351834826,34.0581,-119.824833
SCI_PAINTED_CAVE_CEN,OUTER,51.92142857142857,Leptogorgia chilensis,13,1.9444444444444446,Natural Reef,0,0.0309285714285714,0.0979419819805178,2.7325,0.711206418215058,2.75569505712668,15.9139534883721,6529.3910544166,34.072867,-119.870983
SCI_PAINTED_CAVE_E,OUTER,41.43571428571428,Leptogorgia chilensis,14.366666666666667,3.8888888888888884,Natural Reef,0,0.718928571428572,0.61505700501945,3.88107142857143,0.295678477138835,3.23069860087231,15.8736486486486,6452.96281751639,34.0719,-119.85755
SCI_PAINTED_CAVE_W,OUTER,55.464285714285715,Leptogorgia chilensis,13.875,3.3333333333333335,Natural Reef,0,0.440285714285714,0.56866632376395,3.3785,0.727197527695148,2.82442145005188,15.9839285714286,6466.16871258459,34.074483,-119.882133
SCI_PELICAN_CEN,INNER,19.8375,Leptogorgia chilensis,5.5375,6.458333333333333,Natural Reef,0.381578947368421,1.4541875,0.623103910904524,3.8749375,0.204040427241511,2.90751822575952,16.7524390243902,8663.96760155199,34.03065,-119.69665
SCI_PELICAN_CEN,OUTER,16.65625,Eugorgia rubens,10.366666666666667,5.740740740740741,Natural Reef,0.151923076923077,0.7813125,0.666002396158056,3.46675,0.816520535422716,2.90751822575952,16.7524390243902,8663.96760155199,34.03065,-119.69665
SCI_PELICAN_CEN,OUTER,16.65625,Leptogorgia chilensis,10.4375,37.395833333333336,Natural Reef,0.151923076923077,0.7813125,0.666002396158056,3.46675,0.816520535422716,2.90751822575952,16.7524390243902,8663.96760155199,34.03065,-119.69665
SCI_PELICAN_CEN,OUTER,16.65625,Muricea californica,10.5,2.2222222222222223,Natural Reef,0.151923076923077,0.7813125,0.666002396158056,3.46675,0.816520535422716,2.90751822575952,16.7524390243902,8663.96760155199,34.03065,-119.69665
SCI_PELICAN_E,INNER,36.65,Leptogorgia chilensis,6.2,2.2222222222222223,Natural Reef,0.137804878048781,0.64125,0.588022777679687,3.58125,0.614973701987739,2.90751822575952,16.7524390243902,8836.7559147988,34.02805,-119.690917
SCI_PELICAN_E,INNER,36.65,Muricea californica,4.6,1.6666666666666667,Natural Reef,0.137804878048781,0.64125,0.588022777679687,3.58125,0.614973701987739,2.90751822575952,16.7524390243902,8836.7559147988,34.02805,-119.690917
SCI_PELICAN_E,OUTER,22.7,Eugorgia rubens,9.333333333333334,13.222222222222223,Natural Reef,0.0162037037037037,0.5270625,0.562549944998631,3.37475,0.811358124067348,2.90751822575952,16.7524390243902,8836.7559147988,34.02805,-119.690917
SCI_PELICAN_E,OUTER,22.7,Leptogorgia chilensis,9.33125,34.583333333333336,Natural Reef,0.0162037037037037,0.5270625,0.562549944998631,3.37475,0.811358124067348,2.90751822575952,16.7524390243902,8836.7559147988,34.02805,-119.690917
SCI_PELICAN_E,OUTER,22.7,Muricea californica,9.8,1.6666666666666667,Natural Reef,0.0162037037037037,0.5270625,0.562549944998631,3.37475,0.811358124067348,2.90751822575952,16.7524390243902,8836.7559147988,34.02805,-119.690917
SCI_PELICAN_W,INNER,49.38125,Leptogorgia chilensis,6.1,1.6666666666666667,Natural Reef,0,0.3915625,0.48433354561035,3.6683125,0.536971727016404,2.77988693339629,16.5375,8106.21557742529,34.035867,-119.7023
SCI_PELICAN_W,OUTER,27.9125,Eugorgia rubens,10.466666666666667,2.2222222222222223,Natural Reef,0.0132352941176471,0.260375,0.422113068787287,3.0163125,0.907571160788324,2.77988693339629,16.5375,8106.21557742529,34.035867,-119.7023
SCI_PELICAN_W,OUTER,27.9125,Leptogorgia chilensis,10.892857142857142,7.142857142857143,Natural Reef,0.0132352941176471,0.260375,0.422113068787287,3.0163125,0.907571160788324,2.77988693339629,16.5375,8106.21557742529,34.035867,-119.7023
SCI_SCORPION_E,INNER,15.40625,Leptogorgia chilensis,4.6,1.6666666666666667,Natural Reef,0.200173611111111,1.6415625,0.450610175531343,3.9791875,0.0836759459892815,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,MID,30.2125,Eugorgia rubens,13.1,1.6666666666666667,Natural Reef,0.0596153846153846,0.5749375,0.572237995339857,3.697875,0.496697425987612,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,MID,30.2125,Leptogorgia chilensis,12.007142857142858,8.333333333333334,Natural Reef,0.0596153846153846,0.5749375,0.572237995339857,3.697875,0.496697425987612,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,MID,30.2125,Muricea californica,11.3,5,Natural Reef,0.0596153846153846,0.5749375,0.572237995339857,3.697875,0.496697425987612,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,OUTER,40.2125,Eugorgia rubens,18.3,2.7777777777777777,Natural Reef,0,0.3916875,0.470173008148518,3.599875,0.603402506185745,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,OUTER,40.2125,Leptogorgia chilensis,17.6375,46.875,Natural Reef,0,0.3916875,0.470173008148518,3.599875,0.603402506185745,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_E,OUTER,40.2125,Muricea californica,17.22,2.666666666666667,Natural Reef,0,0.3916875,0.470173008148518,3.599875,0.603402506185745,3.21391707222474,16.5954545454545,4878.42608001753,34.048467,-119.546367
SCI_SCORPION_W,INNER,20.41875,Leptogorgia chilensis,6.25,1.6666666666666667,Natural Reef,2.51851851851852,0.2686875,0.389795392625072,3.326625,0.778658151653057,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,INNER,20.41875,Muricea californica,5.5,1.6666666666666667,Natural Reef,2.51851851851852,0.2686875,0.389795392625072,3.326625,0.778658151653057,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,MID,18.53125,Eugorgia rubens,8.350000000000001,1.6666666666666667,Natural Reef,1.10959259259259,0.11675,0.289636360007974,3.0290625,1.06520530405955,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,MID,18.53125,Leptogorgia chilensis,8.4125,27.5,Natural Reef,1.10959259259259,0.11675,0.289636360007974,3.0290625,1.06520530405955,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,MID,18.53125,Muricea californica,8.575,4.305555555555555,Natural Reef,1.10959259259259,0.11675,0.289636360007974,3.0290625,1.06520530405955,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,OUTER,10.8,Eugorgia rubens,11.514285714285714,11.19047619047619,Natural Reef,0.841809523809524,0.05825,0.173393188139442,2.545375,1.20633442391593,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,OUTER,10.8,Leptogorgia chilensis,11.5375,69.27083333333333,Natural Reef,0.841809523809524,0.05825,0.173393188139442,2.545375,1.20633442391593,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,OUTER,10.8,Muricea californica,11.653846153846153,7.051282051282051,Natural Reef,0.841809523809524,0.05825,0.173393188139442,2.545375,1.20633442391593,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_SCORPION_W,OUTER,10.8,Muricea fruticosa,12.8,2.5,Natural Reef,0.841809523809524,0.05825,0.173393188139442,2.545375,1.20633442391593,3.21391707222474,16.5954545454545,4453.29507079122,34.0525,-119.55525
SCI_VALLEY_CEN,INNER,25.0125,Leptogorgia chilensis,9.4,3.3333333333333335,Natural Reef,0.67449494949495,0.279375,0.350587112253002,3.349875,0.774492516394204,3.27200013469901,17.5423076923077,3701.41884335817,33.983617,-119.6384
SCI_VALLEY_CEN,INNER,25.0125,Muricea californica,7.375,3.75,Natural Reef,0.67449494949495,0.279375,0.350587112253002,3.349875,0.774492516394204,3.27200013469901,17.5423076923077,3701.41884335817,33.983617,-119.6384
SCI_VALLEY_CEN,OUTER,30,Leptogorgia chilensis,10.871428571428572,7.619047619047619,Natural Reef,0.601307189542484,0.079125,0.174353568085971,2.896,1.03031982349163,3.27200013469901,17.5423076923077,3701.41884335817,33.983617,-119.6384
SCI_VALLEY_CEN,OUTER,30,Muricea californica,10.5,6.875,Natural Reef,0.601307189542484,0.079125,0.174353568085971,2.896,1.03031982349163,3.27200013469901,17.5423076923077,3701.41884335817,33.983617,-119.6384
SCI_VALLEY_CEN,OUTER,30,Muricea fruticosa,10.525,2.916666666666667,Natural Reef,0.601307189542484,0.079125,0.174353568085971,2.896,1.03031982349163,3.27200013469901,17.5423076923077,3701.41884335817,33.983617,-119.6384
SCI_VALLEY_E,OUTER,23.7375,Leptogorgia chilensis,11.742857142857142,14.285714285714285,Natural Reef,0.313131313131313,0,0,2.66575,1.01795128830943,3.08577505939007,17.698,3386.69983768394,33.98355,-119.620317
SCI_VALLEY_E,OUTER,23.7375,Muricea californica,11.7875,11.666666666666666,Natural Reef,0.313131313131313,0,0,2.66575,1.01795128830943,3.08577505939007,17.698,3386.69983768394,33.98355,-119.620317
SCI_VALLEY_W,INNER,31.2375,Leptogorgia chilensis,5.5,3.3333333333333335,Natural Reef,0.872839506172839,0.216625,0.282391479893163,3.887125,0.359582162153023,2.73949506696517,17.6146551724138,4686.59860653661,33.9817,-119.6637
SCI_VALLEY_W,INNER,31.2375,Muricea californica,5.8,1.6666666666666667,Natural Reef,0.872839506172839,0.216625,0.282391479893163,3.887125,0.359582162153023,2.73949506696517,17.6146551724138,4686.59860653661,33.9817,-119.6637
SCI_VALLEY_W,OUTER,24.1625,Leptogorgia chilensis,9.825,28.333333333333336,Natural Reef,0.20719696969697,0.3835,0.478895277088108,3.532875,0.883483078605674,2.73949506696517,17.6146551724138,4686.59860653661,33.9817,-119.6637
SCI_VALLEY_W,OUTER,24.1625,Muricea californica,9.925,18.333333333333332,Natural Reef,0.20719696969697,0.3835,0.478895277088108,3.532875,0.883483078605674,2.73949506696517,17.6146551724138,4686.59860653661,33.9817,-119.6637
SCI_VALLEY_W,OUTER,24.1625,Muricea fruticosa,10.55,1.6666666666666667,Natural Reef,0.20719696969697,0.3835,0.478895277088108,3.532875,0.883483078605674,2.73949506696517,17.6146551724138,4686.59860653661,33.9817,-119.6637
SCI_YELLOWBANKS_CEN,INNER,25.425,Leptogorgia chilensis,10.1,5,Natural Reef,0.680314009661836,0.037375,0.0980292903195989,3.613,0.607615922906355,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,INNER,25.425,Muricea californica,9.475,5.416666666666667,Natural Reef,0.680314009661836,0.037375,0.0980292903195989,3.613,0.607615922906355,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
